goos: darwin
goarch: arm64
pkg: github.com/arnonrgo/immutable
cpu: Apple M2 Pro
BenchmarkPGO_SortedMapOperations_Heavy/ReverseSortedInsertion-12     	      80	  16495885 ns/op	38940822 B/op	  220962 allocs/op
BenchmarkPGO_SortedMapOperations_Heavy/ReverseSortedInsertion-12     	      74	  16652091 ns/op	38941112 B/op	  220964 allocs/op
BenchmarkPGO_SortedMapOperations_Heavy/ReverseSortedInsertion-12     	      69	  16574952 ns/op	38941049 B/op	  220963 allocs/op
BenchmarkList_Get/size-100-12                                        	264959126	         4.513 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Get/size-100-12                                        	264683160	         4.517 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Get/size-100-12                                        	264457710	         4.526 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Get/size-1000-12                                       	266722801	         4.532 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Get/size-1000-12                                       	268228176	         4.532 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Get/size-1000-12                                       	264795736	         4.660 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Get/size-10000-12                                      	177203059	         6.000 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Get/size-10000-12                                      	198695275	         6.071 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Get/size-10000-12                                      	198744801	         5.999 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Get/size-100000-12                                     	148029450	         7.989 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Get/size-100000-12                                     	149473222	         8.035 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Get/size-100000-12                                     	149629953	         8.094 ns/op	       0 B/op	       0 allocs/op
BenchmarkSlice_Get/size-100-12                                       	1000000000	         0.6063 ns/op	       0 B/op	       0 allocs/op
BenchmarkSlice_Get/size-100-12                                       	1000000000	         0.6037 ns/op	       0 B/op	       0 allocs/op
BenchmarkSlice_Get/size-100-12                                       	1000000000	         0.6031 ns/op	       0 B/op	       0 allocs/op
BenchmarkSlice_Get/size-1000-12                                      	1000000000	         0.6030 ns/op	       0 B/op	       0 allocs/op
BenchmarkSlice_Get/size-1000-12                                      	1000000000	         0.6015 ns/op	       0 B/op	       0 allocs/op
BenchmarkSlice_Get/size-1000-12                                      	1000000000	         0.6050 ns/op	       0 B/op	       0 allocs/op
BenchmarkSlice_Get/size-10000-12                                     	1000000000	         0.6023 ns/op	       0 B/op	       0 allocs/op
BenchmarkSlice_Get/size-10000-12                                     	1000000000	         0.6015 ns/op	       0 B/op	       0 allocs/op
BenchmarkSlice_Get/size-10000-12                                     	1000000000	         0.6029 ns/op	       0 B/op	       0 allocs/op
BenchmarkSlice_Get/size-100000-12                                    	1000000000	         0.6016 ns/op	       0 B/op	       0 allocs/op
BenchmarkSlice_Get/size-100000-12                                    	1000000000	         0.6072 ns/op	       0 B/op	       0 allocs/op
BenchmarkSlice_Get/size-100000-12                                    	1000000000	         0.6034 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_RandomSet/size-100-12                                  	 5148301	       237.7 ns/op	    1472 B/op	       4 allocs/op
BenchmarkList_RandomSet/size-100-12                                  	 4970324	       238.0 ns/op	    1472 B/op	       4 allocs/op
BenchmarkList_RandomSet/size-100-12                                  	 5003781	       242.3 ns/op	    1472 B/op	       4 allocs/op
BenchmarkList_RandomSet/size-1000-12                                 	 4995433	       237.5 ns/op	    1472 B/op	       4 allocs/op
BenchmarkList_RandomSet/size-1000-12                                 	 4908972	       242.0 ns/op	    1472 B/op	       4 allocs/op
BenchmarkList_RandomSet/size-1000-12                                 	 4886660	       240.9 ns/op	    1472 B/op	       4 allocs/op
BenchmarkList_RandomSet/size-10000-12                                	 3668836	       342.8 ns/op	    2048 B/op	       5 allocs/op
BenchmarkList_RandomSet/size-10000-12                                	 3608576	       334.7 ns/op	    2048 B/op	       5 allocs/op
BenchmarkList_RandomSet/size-10000-12                                	 3499501	       336.8 ns/op	    2048 B/op	       5 allocs/op
BenchmarkList_RandomSet/size-100000-12                               	 2033082	       585.3 ns/op	    2624 B/op	       6 allocs/op
BenchmarkList_RandomSet/size-100000-12                               	 2042886	       584.4 ns/op	    2624 B/op	       6 allocs/op
BenchmarkList_RandomSet/size-100000-12                               	 2046741	       579.1 ns/op	    2624 B/op	       6 allocs/op
BenchmarkMap_Get/size-100-12                                         	95474887	        12.47 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Get/size-100-12                                         	95370553	        12.46 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Get/size-100-12                                         	97761330	        12.41 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Get/size-1000-12                                        	100000000	        11.61 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Get/size-1000-12                                        	100000000	        11.48 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Get/size-1000-12                                        	100000000	        11.53 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Get/size-10000-12                                       	83982153	        14.51 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Get/size-10000-12                                       	82613806	        14.55 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Get/size-10000-12                                       	82865774	        14.69 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Get/size-100000-12                                      	67568517	        17.41 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Get/size-100000-12                                      	65348058	        17.32 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Get/size-100000-12                                      	65658534	        18.20 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoMap_Get/size-100-12                                       	248781252	         4.641 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoMap_Get/size-100-12                                       	210996862	         4.931 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoMap_Get/size-100-12                                       	225250185	         5.323 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoMap_Get/size-1000-12                                      	188583778	         5.508 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoMap_Get/size-1000-12                                      	216334240	         5.476 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoMap_Get/size-1000-12                                      	229843520	         5.410 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoMap_Get/size-10000-12                                     	177629949	         6.913 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoMap_Get/size-10000-12                                     	176489122	         6.965 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoMap_Get/size-10000-12                                     	170401959	         6.982 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoMap_Get/size-100000-12                                    	116849181	         9.375 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoMap_Get/size-100000-12                                    	121209307	        10.18 ns/op	       0 B/op	       0 allocs/op
BenchmarkGoMap_Get/size-100000-12                                    	100000000	        10.21 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_RandomSet/size-100-12                                   	 4121962	       346.0 ns/op	     745 B/op	       6 allocs/op
BenchmarkMap_RandomSet/size-100-12                                   	 4258365	       287.4 ns/op	     745 B/op	       6 allocs/op
BenchmarkMap_RandomSet/size-100-12                                   	 3968431	       292.7 ns/op	     745 B/op	       6 allocs/op
BenchmarkMap_RandomSet/size-1000-12                                  	 2386110	       511.8 ns/op	    1222 B/op	       6 allocs/op
BenchmarkMap_RandomSet/size-1000-12                                  	 3302155	       456.3 ns/op	    1222 B/op	       6 allocs/op
BenchmarkMap_RandomSet/size-1000-12                                  	 2644258	       395.1 ns/op	    1222 B/op	       6 allocs/op
BenchmarkMap_RandomSet/size-10000-12                                 	 1000000	      1026 ns/op	    1421 B/op	       7 allocs/op
BenchmarkMap_RandomSet/size-10000-12                                 	 1316346	       908.5 ns/op	    1421 B/op	       7 allocs/op
BenchmarkMap_RandomSet/size-10000-12                                 	 1557925	       773.1 ns/op	    1421 B/op	       7 allocs/op
BenchmarkMap_RandomSet/size-100000-12                                	  921637	      1453 ns/op	    1897 B/op	       8 allocs/op
BenchmarkMap_RandomSet/size-100000-12                                	 1000000	      1285 ns/op	    1897 B/op	       8 allocs/op
BenchmarkMap_RandomSet/size-100000-12                                	  915831	      1699 ns/op	    1897 B/op	       8 allocs/op
BenchmarkMap_RandomDelete/size-100-12                                	543927222	         2.445 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_RandomDelete/size-100-12                                	530431603	         2.402 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_RandomDelete/size-100-12                                	347906172	         2.914 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_RandomDelete/size-1000-12                               	512753314	         2.297 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_RandomDelete/size-1000-12                               	496916614	         2.454 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_RandomDelete/size-1000-12                               	459675523	         2.457 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_RandomDelete/size-10000-12                              	473002246	         2.376 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_RandomDelete/size-10000-12                              	494624733	         2.606 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_RandomDelete/size-10000-12                              	503676400	         2.671 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_RandomDelete/size-100000-12                             	472625719	         2.517 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_RandomDelete/size-100000-12                             	411750080	         2.501 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_RandomDelete/size-100000-12                             	455031123	         2.592 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_Get/size-100-12                                   	28276960	        41.69 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_Get/size-100-12                                   	26101094	        42.31 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_Get/size-100-12                                   	29660876	        46.64 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_Get/size-1000-12                                  	14808865	        89.71 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_Get/size-1000-12                                  	14213244	        83.87 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_Get/size-1000-12                                  	14407130	        91.28 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_Get/size-10000-12                                 	12243554	        88.06 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_Get/size-10000-12                                 	14505117	        82.07 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_Get/size-10000-12                                 	14469482	        82.63 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_Get/size-100000-12                                	12566979	        95.83 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_Get/size-100000-12                                	11689534	        95.72 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_Get/size-100000-12                                	12341937	        94.77 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_RandomSet/size-100-12                             	 5371455	       226.5 ns/op	     625 B/op	       6 allocs/op
BenchmarkSortedMap_RandomSet/size-100-12                             	 5193734	       227.6 ns/op	     625 B/op	       6 allocs/op
BenchmarkSortedMap_RandomSet/size-100-12                             	 5519137	       224.7 ns/op	     625 B/op	       6 allocs/op
BenchmarkSortedMap_RandomSet/size-1000-12                            	 2912800	       422.7 ns/op	    1118 B/op	       8 allocs/op
BenchmarkSortedMap_RandomSet/size-1000-12                            	 2927049	       408.0 ns/op	    1118 B/op	       8 allocs/op
BenchmarkSortedMap_RandomSet/size-1000-12                            	 2910508	       406.3 ns/op	    1118 B/op	       8 allocs/op
BenchmarkSortedMap_RandomSet/size-10000-12                           	 2008407	       629.8 ns/op	    1601 B/op	       8 allocs/op
BenchmarkSortedMap_RandomSet/size-10000-12                           	 1958996	       618.9 ns/op	    1601 B/op	       8 allocs/op
BenchmarkSortedMap_RandomSet/size-10000-12                           	 2034698	       633.3 ns/op	    1601 B/op	       8 allocs/op
BenchmarkSortedMap_RandomSet/size-100000-12                          	  936003	      1160 ns/op	    1955 B/op	      10 allocs/op
BenchmarkSortedMap_RandomSet/size-100000-12                          	  887980	      1153 ns/op	    1955 B/op	      10 allocs/op
BenchmarkSortedMap_RandomSet/size-100000-12                          	  958141	      1172 ns/op	    1955 B/op	      10 allocs/op
BenchmarkSortedMap_RandomDelete/size-100-12                          	566399862	         2.130 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_RandomDelete/size-100-12                          	563790662	         2.125 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_RandomDelete/size-100-12                          	563551706	         2.127 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_RandomDelete/size-1000-12                         	562133073	         2.353 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_RandomDelete/size-1000-12                         	510964083	         4.198 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_RandomDelete/size-1000-12                         	493695016	         2.604 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_RandomDelete/size-10000-12                        	540186601	         2.500 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_RandomDelete/size-10000-12                        	431129011	         2.638 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_RandomDelete/size-10000-12                        	441297205	         2.539 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_RandomDelete/size-100000-12                       	357721723	         3.001 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_RandomDelete/size-100000-12                       	422927017	         2.839 ns/op	       0 B/op	       0 allocs/op
BenchmarkSortedMap_RandomDelete/size-100000-12                       	422122140	         2.725 ns/op	       0 B/op	       0 allocs/op
BenchmarkEnhanced_MapSet_Loop-12                                     	15424155	        89.86 ns/op	      97 B/op	       4 allocs/op
BenchmarkEnhanced_MapSet_Loop-12                                     	13682178	        93.59 ns/op	      97 B/op	       4 allocs/op
BenchmarkEnhanced_MapSet_Loop-12                                     	12805339	        95.23 ns/op	      97 B/op	       4 allocs/op
BenchmarkEnhanced_ListAppend_Loop-12                                 	 1409644	       845.1 ns/op	    2767 B/op	       6 allocs/op
BenchmarkEnhanced_ListAppend_Loop-12                                 	 1471705	       811.1 ns/op	    2785 B/op	       6 allocs/op
BenchmarkEnhanced_ListAppend_Loop-12                                 	 1351312	       908.8 ns/op	    2748 B/op	       6 allocs/op
BenchmarkBuiltin_MinMax/BuiltIn-12                                   	1000000000	         1.317 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltin_MinMax/BuiltIn-12                                   	1000000000	         1.176 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltin_MinMax/BuiltIn-12                                   	977989792	         1.340 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltin_MinMax/Custom-12                                    	521215930	         2.463 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltin_MinMax/Custom-12                                    	494439019	         2.422 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltin_MinMax/Custom-12                                    	561764877	         2.130 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp_Compare/CmpCompare-12                                   	95538860	        12.45 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp_Compare/CmpCompare-12                                   	95144966	        12.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp_Compare/CmpCompare-12                                   	95571518	        12.70 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp_Compare/CustomCompare-12                                	97410504	        12.55 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp_Compare/CustomCompare-12                                	96630999	        12.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkCmp_Compare/CustomCompare-12                                	95639438	        12.38 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltin_Clear/BuiltInClear-12                               	 3855681	       311.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltin_Clear/BuiltInClear-12                               	 3837750	       313.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltin_Clear/BuiltInClear-12                               	 3854245	       312.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltin_Clear/ManualClear-12                                	 3827508	       312.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltin_Clear/ManualClear-12                                	 3835479	       312.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltin_Clear/ManualClear-12                                	 2931289	       344.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Append-12                                              	 1961198	       648.6 ns/op	    2891 B/op	       6 allocs/op
BenchmarkList_Append-12                                              	 1930605	       639.8 ns/op	    2886 B/op	       6 allocs/op
BenchmarkList_Append-12                                              	 1951136	       634.1 ns/op	    2890 B/op	       6 allocs/op
BenchmarkList_Prepend-12                                             	 2491234	       520.8 ns/op	    2383 B/op	       5 allocs/op
BenchmarkList_Prepend-12                                             	 2448514	       562.6 ns/op	    2378 B/op	       5 allocs/op
BenchmarkList_Prepend-12                                             	 2487039	       528.5 ns/op	    2382 B/op	       5 allocs/op
BenchmarkList_Set-12                                                 	 3163435	       495.5 ns/op	    2048 B/op	       5 allocs/op
BenchmarkList_Set-12                                                 	 1569654	      1182 ns/op	    2048 B/op	       5 allocs/op
BenchmarkList_Set-12                                                 	 1000000	      1166 ns/op	    2048 B/op	       5 allocs/op
BenchmarkList_Iterator/Forward-12                                    	100000000	        13.74 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Iterator/Forward-12                                    	143174240	        10.50 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Iterator/Forward-12                                    	100000000	        15.70 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Iterator/Reverse-12                                    	100000000	        15.41 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Iterator/Reverse-12                                    	88574775	        11.91 ns/op	       0 B/op	       0 allocs/op
BenchmarkList_Iterator/Reverse-12                                    	100000000	        12.12 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltinSlice_Append/Int-12                                  	100000000	        11.98 ns/op	      45 B/op	       0 allocs/op
BenchmarkBuiltinSlice_Append/Int-12                                  	253888504	        11.33 ns/op	      44 B/op	       0 allocs/op
BenchmarkBuiltinSlice_Append/Int-12                                  	352849861	        11.88 ns/op	      49 B/op	       0 allocs/op
BenchmarkBuiltinSlice_Append/Interface-12                            	29963268	        33.78 ns/op	      92 B/op	       0 allocs/op
BenchmarkBuiltinSlice_Append/Interface-12                            	31660807	        43.86 ns/op	     107 B/op	       0 allocs/op
BenchmarkBuiltinSlice_Append/Interface-12                            	29520172	        46.78 ns/op	      93 B/op	       0 allocs/op
BenchmarkListBuilder_Append-12                                       	45345903	        40.41 ns/op	       9 B/op	       0 allocs/op
BenchmarkListBuilder_Append-12                                       	44844096	        37.92 ns/op	       9 B/op	       0 allocs/op
BenchmarkListBuilder_Append-12                                       	40449324	        31.33 ns/op	       9 B/op	       0 allocs/op
BenchmarkListBuilder_Prepend-12                                      	50746930	        28.16 ns/op	       9 B/op	       0 allocs/op
BenchmarkListBuilder_Prepend-12                                      	61041908	        28.65 ns/op	       9 B/op	       0 allocs/op
BenchmarkListBuilder_Prepend-12                                      	48320281	        26.00 ns/op	       9 B/op	       0 allocs/op
BenchmarkListBuilder_Set-12                                          	73978938	        16.14 ns/op	       0 B/op	       0 allocs/op
BenchmarkListBuilder_Set-12                                          	69488344	        16.82 ns/op	       0 B/op	       0 allocs/op
BenchmarkListBuilder_Set-12                                          	78460648	        16.81 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltinMap_Set-12                                           	17942460	        91.08 ns/op	      67 B/op	       0 allocs/op
BenchmarkBuiltinMap_Set-12                                           	18915050	        88.07 ns/op	      64 B/op	       0 allocs/op
BenchmarkBuiltinMap_Set-12                                           	17902286	        90.00 ns/op	      67 B/op	       0 allocs/op
BenchmarkBuiltinMap_Delete-12                                        	12667179	        84.41 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltinMap_Delete-12                                        	12258265	        85.95 ns/op	       0 B/op	       0 allocs/op
BenchmarkBuiltinMap_Delete-12                                        	12388188	        83.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Set-12                                                  	 1000000	      1028 ns/op	    2145 B/op	       7 allocs/op
BenchmarkMap_Set-12                                                  	 1226952	      1049 ns/op	    2197 B/op	       7 allocs/op
BenchmarkMap_Set-12                                                  	 1246005	      1032 ns/op	    2201 B/op	       7 allocs/op
BenchmarkMap_Delete-12                                               	 1328349	       968.3 ns/op	    2523 B/op	       8 allocs/op
BenchmarkMap_Delete-12                                               	 1228858	      1009 ns/op	    2522 B/op	       8 allocs/op
BenchmarkMap_Delete-12                                               	 1000000	      1004 ns/op	    2522 B/op	       8 allocs/op
BenchmarkMap_Iterator/Forward-12                                     	100000000	        11.29 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Iterator/Forward-12                                     	100000000	        11.28 ns/op	       0 B/op	       0 allocs/op
BenchmarkMap_Iterator/Forward-12                                     	100000000	        11.31 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapBuilder_Set-12                                           	11040141	       143.2 ns/op	      78 B/op	       2 allocs/op
BenchmarkMapBuilder_Set-12                                           	11873325	       139.2 ns/op	      74 B/op	       2 allocs/op
BenchmarkMapBuilder_Set-12                                           	12378502	       137.7 ns/op	      72 B/op	       2 allocs/op
BenchmarkMapBuilder_Delete-12                                        	SIGQUIT: quit
PC=0x100a5a700 m=0 sigcode=0

goroutine 0 gp=0x100df0880 m=0 mp=0x100df1120 [idle]:
runtime.spanOf(...)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mheap.go:698
runtime.findObject(0x14000039250?, 0x14000039288?, 0x100dfda28?)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mbitmap.go:1272 +0x30 fp=0x16f411b30 sp=0x16f411af0 pc=0x100a5a700
runtime.wbBufFlush1(0x14000038008)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mwbbuf.go:240 +0xec fp=0x16f411b90 sp=0x16f411b30 pc=0x100a2168c
runtime.wbBufFlush.func1()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mwbbuf.go:181 +0x24 fp=0x16f411bb0 sp=0x16f411b90 pc=0x100a57a34
runtime.systemstack(0x87)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:244 +0x6c fp=0x16f411bc0 sp=0x16f411bb0 pc=0x100a6102c

goroutine 976 gp=0x140001836c0 m=0 mp=0x100df1120 [running]:
runtime.systemstack_switch()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:201 +0x8 fp=0x14000106810 sp=0x14000106800 pc=0x100a60fa8
runtime.wbBufFlush()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/mwbbuf.go:180 +0x4c fp=0x14000106830 sp=0x14000106810 pc=0x100a2158c
gcWriteBarrier()
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/runtime/asm_arm64.s:1295 +0x74 fp=0x14000106910 sp=0x14000106830 pc=0x100a60824
github.com/arnonrgo/immutable.(*mapBitmapIndexedNode[...]).set(0x100c892e0, 0x48f1fb, 0x48f1fb?, 0x10?, 0x48f1fb?, {0x100c81b40?, 0x100e167c0?}, 0x1?, 0x14008548c6b)
	/Users/arnonro/Development/oss/immutable/immutable.go:1166 +0x230 fp=0x140001069a0 sp=0x14000106910 pc=0x100b25210
github.com/arnonrgo/immutable.(*mapBitmapIndexedNode[...]).set(0x140002eeb48?, 0x140002eed30?, 0x1e?, 0x3?, {0x100c81b40?, 0x100e167c0?}, 0x0?, 0x2?)
	/Users/arnonro/Development/oss/immutable/immutable.go:1120 +0x54 fp=0x14000106a00 sp=0x140001069a0 pc=0x100b44414
github.com/arnonrgo/immutable.(*mapHashArrayNode[...]).set(0x100c888e0, 0x434fca, 0x434fca?, 0xf?, 0x434fca?, {0x100c81b40?, 0x100e167c0?}, 0x1?, 0x1401170de59)
	/Users/arnonro/Development/oss/immutable/immutable.go:1281 +0x90 fp=0x14000106a80 sp=0x14000106a00 pc=0x100b239b0
github.com/arnonrgo/immutable.(*mapHashArrayNode[...]).set(0x140000b2488?, 0x140000b2620?, 0x19?, 0x3?, {0x100c81b40?, 0x100e167c0?}, 0x44?, 0x14000106b78?)
	/Users/arnonro/Development/oss/immutable/immutable.go:1270 +0x54 fp=0x14000106ae0 sp=0x14000106a80 pc=0x100b441f4
github.com/arnonrgo/immutable.(*mapHashArrayNode[...]).set(0x100c888e0, 0x14000106ba8, 0x100a027bc?, 0x14000106b98?, 0xa2158c?, {0x100c81b40?, 0x100e167c0?}, 0x1?, 0x100a0ec94)
	/Users/arnonro/Development/oss/immutable/immutable.go:1281 +0x90 fp=0x14000106b60 sp=0x14000106ae0 pc=0x100b239b0
github.com/arnonrgo/immutable.(*mapHashArrayNode[...]).set(0x140000a2008?, 0x140000a20f0?, 0xe?, 0x5?, {0x100c81b40?, 0x100e167c0?}, 0x0?, 0x4?)
	/Users/arnonro/Development/oss/immutable/immutable.go:1270 +0x54 fp=0x14000106bc0 sp=0x14000106b60 pc=0x100b441f4
github.com/arnonrgo/immutable.(*mapHashArrayNode[...]).set(0x100c888e0, 0x0, 0x0?, 0x14000106c78?, 0xa2158c?, {0x100c81b40?, 0x100e167c0?}, 0x1?, 0x10005)
	/Users/arnonro/Development/oss/immutable/immutable.go:1281 +0x90 fp=0x14000106c40 sp=0x14000106bc0 pc=0x100b239b0
github.com/arnonrgo/immutable.(*mapHashArrayNode[...]).set(0x1009fe5c4?, 0x1?, 0x100e167c0?, 0x106d18?, {0x100c81b40?, 0x100e167c0?}, 0x0?, 0x4?)
	/Users/arnonro/Development/oss/immutable/immutable.go:1270 +0x54 fp=0x14000106ca0 sp=0x14000106c40 pc=0x100b441f4
github.com/arnonrgo/immutable.(*mapHashArrayNode[...]).set(0x100c888e0, 0x0, 0x0?, 0x14000106d78?, 0xb269ac?, {0x100c81b40?, 0x100e167c0?}, 0x1?, 0xffffffffffffffff)
	/Users/arnonro/Development/oss/immutable/immutable.go:1281 +0x90 fp=0x14000106d20 sp=0x14000106ca0 pc=0x100b239b0
github.com/arnonrgo/immutable.(*mapHashArrayNode[...]).set(0x3aa10d?, 0x16f5b2c48?, 0x7d?, 0x3?, {0x100c81b40?, 0x100e167c0?}, 0x0?, 0x10?)
	/Users/arnonro/Development/oss/immutable/immutable.go:1270 +0x54 fp=0x14000106d80 sp=0x14000106d20 pc=0x100b441f4
github.com/arnonrgo/immutable.(*Map[...]).set(0x100c8d800, 0x48f1fb, 0x48f1fb, 0x1)
	/Users/arnonro/Development/oss/immutable/immutable.go:882 +0x178 fp=0x14000106e00 sp=0x14000106d80 pc=0x100b269e8
github.com/arnonrgo/immutable.(*MapBuilder[...]).Set(0x100c86ac0, 0x45a686?, 0x45a686?)
	/Users/arnonro/Development/oss/immutable/immutable.go:961 +0x34 fp=0x14000106e40 sp=0x14000106e00 pc=0x100b232a4
github.com/arnonrgo/immutable.BenchmarkMapBuilder_Delete(0x140001442c8)
	/Users/arnonro/Development/oss/immutable/immutable_test.go:1484 +0x54 fp=0x14000106e90 sp=0x14000106e40 pc=0x100b02ea4
testing.(*B).runN(0x140001442c8, 0x64)
	/Users/arnonro/go/pkg/mod/golang.org/toolchain@v0.0.1-go1.24.5.darwin-arm64/src/testing/benchmark.go:219 +0x1a4 fp=0x14000106f20 sp=0x14000106e90 pc=0x100ab28c4
testing.(*B).launch(0x140001442c8)
